"STATION","NAME","DATE","AWND","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT18","WT19","WT22"
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-04-23",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-04-24",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-04-25",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-04-26",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-04-27",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-04-28",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-04-29",,,,,,,"0.05",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-04-30",,,,,,,"0.19",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-01",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-02",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-03",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-04",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-05",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-06",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-07",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-08",,,,,,,"0.98",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-09",,,,,,,"1.23",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-10",,,,,,,"0.50",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-11",,,,,,,"0.08",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-13",,"    2",,"1.43",,,,,,"0.0",,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-14",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-15",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-16",,,,,,,"0.02",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-17",,,,,,,"0.01",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-18",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-19",,,,,,,"0.23",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-20",,,,,,,"0.31",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-21",,,,,,,"0.01",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-22",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-23",,,,,,,"0.06",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-24",,,,,,,"0.07",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-25",,,,,,,"0.25",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-26",,,,,,,"0.13",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-27",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-28",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-29",,,,,,,"0.35",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-30",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-05-31",,,,,,,"0.00",,"0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-01",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-02",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-03",,,,,,,"0.22",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-04",,,,,,,"0.47",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-05",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-06",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-07",,,,,,,"0.42",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-08",,,,,,,"4.60",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-09",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-10",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-11",,,,,,,"2.11",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-12",,,,,,,"0.01",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-13",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-14",,,,,,,"1.30",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-15",,,,,,,"0.02",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-16",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-17",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-18",,,,,,,"0.03",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-19",,,,,,,"0.50",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-20",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-21",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-22",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-23",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-24",,,,,,,"0.18",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-25",,,,,,,"0.02",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-26",,,,,,,"0.23",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-27",,,,,,,"0.49",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-28",,,,,,,"0.06",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-29",,,,,,,"0.01",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-06-30",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-01",,,,,,,"0.10",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-02",,,,,,,"1.09",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-03",,,,,,,"0.22",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-04",,,,,,,"0.11",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-05",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-06",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-07",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-08",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-09",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-10",,,,,,,"0.02",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-11",,,,,,,"0.13",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-12",,,,,,,"0.13",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-13",,,,,,,"0.38",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-14",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-15",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-16",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-17",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-18",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-19",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-20",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-21",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-22",,,,,,,"0.01",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-23",,,,,,,"1.04",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-24",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-25",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-26",,,,,,,"0.01",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-27",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-28",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-29",,,,,,,"0.30",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-30",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-07-31",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-01",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-02",,,,,,,"0.80",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-03",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-04",,,,,,,"0.05",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-05",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-06",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-07",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-08",,,,,,,"0.46",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-09",,,,,,,"0.23",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-10",,,,,,,"0.01",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-11",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-12",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-13",,,,,,,"0.02",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-14",,,,,,,"2.32",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-15",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-16",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-18",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-19",,,,,,,"0.02",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-20",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-21",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-22",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-23",,,,,,,"0.55",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-24",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-25",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-26",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-27",,,,,,,"0.07",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-28",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-29",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-30",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-08-31",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-01",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-02",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-03",,,,,,,"0.04",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-04",,,,,,,"0.02",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-05",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-06",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-07",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-08",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-09",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-10",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-11",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-12",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-24",,"   12",,"1.29",,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-25",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-26",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-27",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-28",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-29",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-09-30",,,,,,,"0.00",,"0.0",,,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-10-01",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-10-02",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-10-03",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
"US1NJMN0044","RUMSON 0.7 NNE, NJ US","2013-10-04",,,,,,,"0.00",,"0.0","0.0",,,,,,,,"0.0","0.0",,,,,,,,,,,,,,,,,,,
